1,2,3,4,5,6,7,8,9,10,11,12,13,class
-1008,1017,7,0,1,9,0,4,1,4,4,7,2,DataA90
26,-12,6,0,0,6,1,8,0,4,8,9,2,DataA90
5,5,4,5,4,5,2,13,3,8,7,11,8,DataA90
10,2,2,4,3,2,4,16,6,11,9,15,15,DataA90
18,32,15,10,12,19,26,20,20,14,43,22,28,DataA90
15,48,17,13,12,17,24,15,16,13,50,15,39,DataA90
44,20,27,32,38,31,27,35,23,29,18,11,9,DataA90
38,16,28,28,32,24,33,44,15,25,26,8,10,DataA90
14,5,7,0,0,7,2,4,2,0,6,1,6,DataA90
14,8,2,0,0,4,14,-9,2,1,5,3,2,DataA90
4,4,3,10,2,1,2,5,3,2,7,12,7,DataA90
6,4,7,5,6,5,3,4,2,9,8,10,5,DataA90
6,9,11,12,24,-8,13,13,14,11,10,15,20,DataA90
10,12,6,1,25,-11,20,9,18,12,9,7,13,DataA90
20,13,14,21,6,24,20,24,24,22,16,8,13,DataA90
19,12,14,16,19,14,15,13,40,21,18,17,22,DataA90
14,8,1,1,10,1,10,0,11,2,7,3,3,DataA90
15,12,3,1,12,1,18,0,21,7,7,5,7,DataA90
4,2,4,8,6,6,12,8,9,19,27,22,14,DataA90
7,8,8,6,6,10,7,6,14,20,22,30,25,DataA90
19,21,28,7,7,12,4,4,20,8,14,9,7,DataA90
24,22,22,10,7,17,6,10,21,19,30,9,20,DataA90
1,16,6,10,10,9,2,5,15,3,9,12,15,DataA90
2,18,8,12,6,14,6,14,23,6,10,14,15,DataA90
5,9,9,1,5,10,9,10,9,3,5,6,0,DataA90
-551,576,9,0,9,13,19,13,11,15,9,7,11,DataA90
8,0,4,3,6,2,1,7,2,8,7,4,4,DataA90
21,0,10,2,11,4,4,4,6,16,13,7,16,DataA90
NA,2,5,0,0,0,0,0,0,0,0,0,0,DataA90
NA,15,7,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,1,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
-1,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,1,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
-1,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,-1,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,-1,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,-1,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,1,DataA90
1,1,0,0,0,0,1,1,1,0,0,1,0,DataA90
1,0,1,0,0,0,4,1,4,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,1,0,0,0,1,0,DataA90
0,0,0,0,0,0,0,1,0,0,0,1,2,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
1,0,0,0,0,0,0,1,0,0,1,0,0,DataA90
0,0,0,1,3,0,2,0,3,1,7,0,0,DataA90
0,0,1,3,9,2,3,3,4,2,11,1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,1,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,1,DataA90
1,0,0,1,5,14,16,25,7,6,1721,-1695,10,DataA90
0,0,0,2,9,9,46,27,11,12,1888,-1859,17,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,0,DataA90
0,0,1,0,1,1,0,1,2,0,0,0,0,DataA90
1,0,4,1,1,0,0,1,1,1,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,1,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,1,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,1,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
2,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,1,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,4,-3,6,0,3,0,8,1,1,DataA90
0,0,0,1,1,0,0,1,3,0,3,0,1,DataA90
0,0,0,0,0,0,0,0,1,1,0,0,0,DataA90
0,1,1,1,1,0,0,0,2,1,0,0,1,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,1,0,DataA90
0,0,0,0,0,1,0,0,0,0,1,0,0,DataA90
0,1,0,0,0,0,0,0,0,0,2,0,10,DataA90
0,1,0,0,0,0,0,0,0,0,1,2,8,DataA90
0,9,3,13,1,3,2,0,0,0,0,0,0,DataA90
0,20,8,26,0,3,3,0,0,0,3,1,0,DataA90
2,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
1,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,1,0,0,DataA90
0,0,0,0,0,0,0,0,1,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
7,3,0,0,0,0,0,0,0,0,0,0,0,DataA90
4,1,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,1,-1,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
10,1,0,3,3,0,0,0,0,0,0,0,0,DataA90
24,1,0,4,1,0,3,0,1,0,0,0,0,DataA90
0,3,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,10,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
1,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
10,1,0,3,3,0,0,0,0,0,0,0,0,DataA90
24,1,0,4,1,0,3,0,1,0,0,0,0,DataA90
0,3,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,10,0,0,0,0,13,-13,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,4,-3,3,1,0,0,1,0,0,DataA90
0,0,0,0,3,-3,3,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,1,0,0,0,-1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,1,0,-1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,-1,1,0,0,0,0,DataA90
0,0,1,1,-1,0,0,0,0,0,2,-1,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,1,0,0,0,0,1,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,1,18,14,9,5,11,11,23,DataA90
NA,0,0,0,0,2,16,20,13,8,8,8,15,DataA90
24,12,5,8,8,10,8,3,5,4,16,24,65,DataA90
19,11,8,6,10,10,12,3,12,10,24,32,58,DataA90
42,2,41,25,22,10,33,44,28,36,43,39,58,DataA90
68,23,42,32,36,30,47,49,29,32,66,46,79,DataA90
55,73,61,36,62,-993,0,0,0,0,0,0,0,DataA90
86,-969,0,0,0,29,92,45,66,31,21,20,33,DataA90
0,0,0,3,3,3,15,10,12,5,11,12,8,DataA90
19,0,0,2,3,15,14,19,16,5,14,10,9,DataA90
17,14,6,23,10,14,15,15,30,20,18,11,8,DataA90
20,14,7,13,18,19,13,22,47,22,14,15,5,DataA90
11,11,5,21,15,38,13,33,31,34,56,73,73,DataA90
26,15,16,15,17,39,11,24,35,36,57,79,92,DataA90
62,60,71,114,83,81,160,104,88,136,-45,286,122,DataA90
75,87,73,142,93,88,128,101,105,152,182,73,116,DataA90
0,0,87,2,0,62,30,28,44,49,41,42,33,DataA90
0,0,58,3,0,75,31,23,26,33,54,32,27,DataA90
34,51,17,30,11,26,10,34,58,34,19,19,31,DataA90
46,53,13,31,11,30,14,46,77,29,32,18,34,DataA90
10,30,57,34,66,41,36,86,65,38,87,68,5,DataA90
19,31,67,30,75,57,37,76,51,48,117,74,2,DataA90
78,38,17,13,0,0,43,83,17,33,36,28,50,DataA90
112,62,9,5,0,2,30,90,19,38,45,45,51,DataA90
27,0,0,0,1,20,29,19,21,19,18,13,14,DataA90
46,2,1,0,2,18,22,16,23,20,15,11,13,DataA90
10,12,3,10,1,3,4,11,5,8,9,12,7,DataA90
15,26,7,12,7,7,4,12,12,10,4,17,9,DataA90
14,6,14,11,16,13,10,17,21,26,8,35,19,DataA90
7,10,20,19,8,19,13,24,12,34,7,33,21,DataA90
27,13,13,57,75,32,36,44,43,25,16,23,10,DataA90
34,9,15,57,103,43,44,46,27,24,19,21,15,DataA90
19,13,4,0,3,6,6,4,1,4,5,1,5,DataA90
-77,110,3,0,2,8,5,7,2,2,7,5,5,DataA90
3,1,3,0,2,6,6,4,10,1,6,4,12,DataA90
5,4,4,1,4,4,5,5,5,2,8,5,12,DataA90
20,21,17,23,28,20,83,47,59,44,74,42,40,DataA90
16,33,29,30,48,35,43,40,55,64,74,58,68,DataA90
60,0,46,50,45,65,39,72,32,33,34,3,59,DataA90
76,0,59,59,60,67,48,76,32,46,34,15,67,DataA90
41,5,4,0,1,20,29,19,21,19,18,13,14,DataA90
60,2,6,0,2,18,22,16,23,20,15,11,13,DataA90
10,12,3,10,1,3,4,11,5,8,9,12,7,DataA90
15,26,7,12,7,7,4,12,12,10,4,17,9,DataA90
14,6,14,11,16,13,10,17,21,26,8,35,19,DataA90
7,10,20,19,8,19,13,24,12,34,7,33,21,DataA90
27,13,13,57,75,32,36,44,43,25,16,23,10,DataA90
34,9,15,57,103,43,44,46,27,24,19,21,15,DataA90
19,14,3,1,2,2,3,12,8,8,11,12,10,DataA90
23,10,3,0,2,1,5,10,9,5,6,6,5,DataA90
6,6,10,6,5,4,6,9,0,9,6,8,7,DataA90
7,3,3,6,5,0,8,13,3,8,9,16,11,DataA90
10,9,28,8,35,-17,37,9,11,11,18,18,-13,DataA90
20,14,27,19,33,-18,29,22,21,35,12,25,-22,DataA90
51,9,11,13,6,13,9,114,-74,18,12,28,16,DataA90
62,15,19,192,-175,23,18,28,21,21,16,19,16,DataA90
21,8,11,1,12,8,14,11,25,27,15,27,19,DataA90
16,10,19,0,19,21,13,19,28,21,14,29,21,DataA90
16,20,12,12,16,12,17,14,3,6,18,9,7,DataA90
20,29,21,18,18,20,17,17,8,10,23,18,16,DataA90
11,6,8,6,13,10,8,11,4,7,11,14,5,DataA90
11,14,14,16,26,24,10,12,4,29,15,14,9,DataA90
0,1,1,2,2,4,4,2,5,3,11,7,11,DataA90
13,3,0,5,3,3,1,-178,183,0,5,12,16,DataA90
10,10,2,2,3,19,17,13,24,13,34,23,10,DataA90
10,4,0,1,9,8,25,9,19,23,24,22,18,DataA90
20,5,7,6,11,6,5,10,4,219,-195,12,14,DataA90
29,4,11,6,5,8,17,9,6,24,8,24,23,DataA90
NA,18,15,0,0,0,0,0,0,0,0,1,0,DataA90
NA,31,17,0,0,0,0,0,0,0,1,0,1,DataA90
1,0,0,0,1,3,1,0,0,9,34,29,19,DataA90
1,1,1,2,0,3,2,1,2,20,93,38,40,DataA90
23,8,4,8,1,1,0,0,0,1,3,0,6,DataA90
36,18,12,16,4,2,4,1,5,0,4,0,5,DataA90
2,0,4,3,1,5,6,0,9,0,11,0,3,DataA90
0,0,4,2,4,10,5,0,11,0,12,0,1,DataA90
0,0,0,0,0,0,0,0,0,0,2,0,0,DataA90
2,0,0,0,0,1,0,0,0,0,1,1,0,DataA90
0,1,0,0,0,0,0,0,1,4,0,9,6,DataA90
0,1,1,0,0,0,0,0,0,3,2,3,6,DataA90
4,11,8,19,5,10,10,41,11,24,3,37,8,DataA90
24,4,10,30,11,22,16,61,25,42,9,63,20,DataA90
31,23,4,44,15,7,8,3,9,4,7,4,0,DataA90
36,14,6,70,20,15,16,2,9,9,7,4,1,DataA90
0,0,2,0,0,0,0,0,1,0,0,0,0,DataA90
0,0,1,0,0,0,0,1,0,0,0,0,0,DataA90
0,0,0,0,0,2,0,1,0,0,0,1,0,DataA90
1,0,0,0,0,1,2,1,0,2,0,2,0,DataA90
0,1,0,0,0,2,0,0,0,1,0,0,0,DataA90
0,0,0,0,0,0,1,0,5,0,0,2,2,DataA90
0,-1,0,1,1,3,0,0,1,0,0,0,0,DataA90
0,0,2,1,2,2,2,0,0,1,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,1,0,1,1,0,DataA90
0,0,0,0,0,0,0,2,0,1,0,3,0,DataA90
0,1,1,0,1,0,0,1,0,3,0,1,3,DataA90
0,7,10,3,3,10,24,18,26,45,44,34,18,DataA90
0,3,11,4,8,7,17,26,19,52,54,51,13,DataA90
16,5,13,3,19,10,17,5,9,11,2,1,0,DataA90
21,14,16,2,21,20,29,7,5,11,4,2,1,DataA90
1,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,2,0,1,1,1,0,DataA90
1,0,0,0,0,0,1,1,-1,0,0,0,0,DataA90
1,0,0,0,1,0,0,0,3,1,0,1,1,DataA90
0,1,0,0,1,1,0,2,1,1,5,6,1,DataA90
0,1,1,3,1,4,1,2,2,1,2,2,3,DataA90
0,0,2,0,23,7,4,4,3,2,3,0,3,DataA90
0,0,5,0,23,18,11,3,5,2,2,1,2,DataA90
3,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
1,0,0,0,0,0,0,0,1,0,1,1,0,DataA90
0,0,0,0,0,0,0,2,0,1,0,3,0,DataA90
0,1,1,0,1,0,0,1,0,3,0,1,3,DataA90
0,7,10,3,3,10,24,18,26,45,44,34,18,DataA90
0,3,11,4,8,7,17,26,19,52,54,51,13,DataA90
16,5,13,3,19,10,17,5,9,11,2,1,0,DataA90
21,14,16,2,21,20,29,7,5,11,4,2,1,DataA90
-9,10,0,0,0,0,0,0,0,0,1,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
1,0,0,0,0,1,1,0,0,1,0,1,1,DataA90
0,0,1,0,0,0,0,1,0,0,0,0,0,DataA90
0,0,0,0,2,-2,2,4,1,3,0,1,0,DataA90
1,0,0,0,5,-4,4,0,1,0,0,2,0,DataA90
4,2,0,0,0,-1,0,0,2,0,1,0,1,DataA90
2,0,3,0,0,1,0,2,0,0,1,1,1,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
0,0,1,0,0,1,0,0,1,0,0,0,3,DataA90
0,0,0,0,0,0,0,0,0,0,0,2,0,DataA90
0,0,4,1,0,0,0,4,1,0,2,0,0,DataA90
0,1,10,4,1,0,0,1,0,2,2,0,0,DataA90
1,3,1,1,0,2,0,0,0,1,0,0,1,DataA90
0,1,3,0,4,1,1,0,0,3,1,0,1,DataA90
1,1,0,0,0,0,0,0,0,0,1,0,1,DataA90
0,2,0,0,0,0,0,0,0,0,1,1,0,DataA90
2,1,0,0,0,0,0,1,0,0,0,1,0,DataA90
2,0,0,0,0,0,0,0,0,0,0,0,0,DataA90
NA,0,0,0,0,0,1,0,1,0,0,0,4,DataA90
NA,0,0,0,0,0,0,0,2,0,1,2,2,DataA90
1,1,0,0,0,0,0,0,0,0,1,0,0,DataA90
4,3,0,5,0,0,0,0,0,0,0,0,0,DataA90
0,0,0,0,0,0,1,0,2,2,8,18,12,DataA90
0,0,1,0,0,0,2,0,0,5,7,11,14,DataA90
37,24,3,0,18,14,49,-7,22,0,32,0,362,DataA90
64,25,7,0,23,19,548,-502,39,0,37,0,440,DataA90
24,8,0,0,0,4,4,1,5,3,2,0,6,DataA90
25,15,0,0,0,4,5,2,5,4,4,0,8,DataA90
2,13,7,3,0,1,1,2,1,0,6,0,1,DataA90
0,14,7,2,0,4,3,0,3,0,1,0,2,DataA90
