State,Year,Week,Men,Women,MenN,WomenN
CAM,2011,49,4,6,9.81063030847e-06,1.44675925926e-05
CAM,2011,50,7,11,1.71686030398e-05,2.65239197531e-05
CAM,2011,51,6,2,1.47159454627e-05,4.8225308642e-06
CAM,2011,52,0,1,0.0,2.4112654321e-06
CAM,2012,1,0,0,0.0,0.0
CAM,2012,2,12,9,2.94318909254e-05,2.17013888889e-05
CAM,2012,3,3,6,7.35797273135e-06,1.44675925926e-05
CAM,2012,4,18,8,4.41478363881e-05,1.92901234568e-05
CAM,2012,5,1,1,2.45265757712e-06,2.4112654321e-06
CAM,2012,6,28,31,6.86744121593e-05,7.47492283951e-05
CAM,2012,7,29,32,7.11270697364e-05,7.71604938272e-05
CAM,2012,8,5,8,1.22632878856e-05,1.92901234568e-05
CAM,2012,9,2,8,4.90531515424e-06,1.92901234568e-05
CAM,2012,10,29,34,7.11270697364e-05,8.19830246914e-05
CAM,2012,11,1,0,2.45265757712e-06,0.0
CAM,2012,12,19,22,4.66004939652e-05,5.30478395062e-05
CAM,2012,13,12,10,2.94318909254e-05,2.4112654321e-05
CAM,2012,14,0,0,0.0,0.0
CAM,2012,15,5,3,1.22632878856e-05,7.2337962963e-06
CAM,2012,16,4,8,9.81063030847e-06,1.92901234568e-05
CAM,2012,17,2,8,4.90531515424e-06,1.92901234568e-05
CAM,2012,18,14,18,3.43372060796e-05,4.34027777778e-05
CAM,2012,19,0,0,0.0,0.0
CAM,2012,20,13,12,3.18845485025e-05,2.89351851852e-05
CAM,2012,21,10,7,2.45265757712e-05,1.68788580247e-05
CAM,2012,22,12,6,2.94318909254e-05,1.44675925926e-05
CAM,2012,23,21,23,5.15058091195e-05,5.54591049383e-05
CAM,2012,24,13,11,3.18845485025e-05,2.65239197531e-05
CAM,2012,25,18,19,4.41478363881e-05,4.58140432099e-05
CAM,2012,26,8,8,1.96212606169e-05,1.92901234568e-05
CAM,2012,27,16,13,3.92425212339e-05,3.13464506173e-05
CAM,2012,28,23,27,5.64111242737e-05,6.51041666667e-05
CAM,2012,29,21,23,5.15058091195e-05,5.54591049383e-05
CAM,2012,30,0,0,0.0,0.0
CAM,2012,31,30,34,7.35797273135e-05,8.19830246914e-05
CAM,2012,32,28,15,6.86744121593e-05,3.61689814815e-05
CAM,2012,33,34,32,8.3390357622e-05,7.71604938272e-05
CAM,2012,34,9,16,2.20739181941e-05,3.85802469136e-05
CAM,2012,35,26,36,6.37690970051e-05,8.68055555556e-05
CAM,2012,36,8,14,1.96212606169e-05,3.37577160494e-05
CAM,2012,37,24,36,5.88637818508e-05,8.68055555556e-05
CAM,2012,38,0,0,0.0,0.0
CAM,2012,39,43,35,0.000105464275816,8.43942901235e-05
CAM,2012,40,7,18,1.71686030398e-05,4.34027777778e-05
CAM,2012,41,26,26,6.37690970051e-05,6.26929012346e-05
CAM,2012,42,12,10,2.94318909254e-05,2.4112654321e-05
CAM,2012,43,36,37,8.82956727762e-05,8.92168209877e-05
CAM,2012,44,12,22,2.94318909254e-05,5.30478395062e-05
CAM,2012,45,15,22,3.67898636568e-05,5.30478395062e-05
CAM,2012,46,10,7,2.45265757712e-05,1.68788580247e-05
CAM,2012,47,0,0,0.0,0.0
CAM,2012,48,0,0,0.0,0.0
CAM,2012,49,0,0,0.0,0.0
CAM,2012,50,37,52,9.07483303534e-05,0.000125385802469
CAM,2012,51,4,6,9.81063030847e-06,1.44675925926e-05
CAM,2012,52,0,0,0.0,0.0
CAM,2013,1,0,0,0.0,0.0
CAM,2013,2,0,0,0.0,0.0
CAM,2013,3,1,0,2.45265757712e-06,0.0
CAM,2013,4,1,3,2.45265757712e-06,7.2337962963e-06
CAM,2013,5,0,0,0.0,0.0
CAM,2013,6,0,0,0.0,0.0
CAM,2013,7,0,0,0.0,0.0
CAM,2013,8,0,0,0.0,0.0
CAM,2013,9,7,6,1.71686030398e-05,1.44675925926e-05
CAM,2013,10,0,0,0.0,0.0
CAM,2013,11,0,0,0.0,0.0
CAM,2013,12,5,1,1.22632878856e-05,2.4112654321e-06
CAM,2013,13,0,0,0.0,0.0
CAM,2013,14,1,5,2.45265757712e-06,1.20563271605e-05
CAM,2013,15,2,8,4.90531515424e-06,1.92901234568e-05
CAM,2013,16,0,0,0.0,0.0
CAM,2013,17,0,0,0.0,0.0
CAM,2013,18,1,3,2.45265757712e-06,7.2337962963e-06
CAM,2013,19,3,4,7.35797273135e-06,9.6450617284e-06
CAM,2013,20,0,0,0.0,0.0
CAM,2013,21,5,5,1.22632878856e-05,1.20563271605e-05
CAM,2013,22,0,0,0.0,0.0
CAM,2013,23,11,8,2.69792333483e-05,1.92901234568e-05
CAM,2013,24,0,5,0.0,1.20563271605e-05
CAM,2013,25,8,5,1.96212606169e-05,1.20563271605e-05
CAM,2013,26,2,2,4.90531515424e-06,4.8225308642e-06
CAM,2013,27,20,13,4.90531515424e-05,3.13464506173e-05
CAM,2013,28,0,0,0.0,0.0
CAM,2013,29,5,3,1.22632878856e-05,7.2337962963e-06
CAM,2013,30,7,8,1.71686030398e-05,1.92901234568e-05
CAM,2013,31,6,7,1.47159454627e-05,1.68788580247e-05
CAM,2013,32,8,11,1.96212606169e-05,2.65239197531e-05
CAM,2013,33,12,6,2.94318909254e-05,1.44675925926e-05
CAM,2013,34,5,11,1.22632878856e-05,2.65239197531e-05
CAM,2013,35,18,17,4.41478363881e-05,4.09915123457e-05
CAM,2013,36,13,15,3.18845485025e-05,3.61689814815e-05
CAM,2013,37,11,16,2.69792333483e-05,3.85802469136e-05
CAM,2013,38,9,13,2.20739181941e-05,3.13464506173e-05
CAM,2013,39,0,0,0.0,0.0
CAM,2013,40,0,0,0.0,0.0
CAM,2013,41,12,10,2.94318909254e-05,2.4112654321e-05
CAM,2013,42,22,39,5.39584666966e-05,9.40393518519e-05
CAM,2013,43,0,0,0.0,0.0
CAM,2013,44,10,13,2.45265757712e-05,3.13464506173e-05
CAM,2013,45,11,10,2.69792333483e-05,2.4112654321e-05
CAM,2013,46,2,0,4.90531515424e-06,0.0
CAM,2013,47,26,21,6.37690970051e-05,5.06365740741e-05
CAM,2013,48,22,8,5.39584666966e-05,1.92901234568e-05
CAM,2013,49,4,6,9.81063030847e-06,1.44675925926e-05
CAM,2013,50,7,11,1.71686030398e-05,2.65239197531e-05
CAM,2013,51,6,3,1.47159454627e-05,7.2337962963e-06
CAM,2013,52,10,0,2.45265757712e-05,0.0
CAM,2014,1,0,0,0.0,0.0
CAM,2014,2,0,0,0.0,0.0
CAM,2014,3,4,1,9.81063030847e-06,2.4112654321e-06
CAM,2014,4,0,-1,0.0,-2.4112654321e-06
CAM,2014,5,3,7,7.35797273135e-06,1.68788580247e-05
CAM,2014,6,0,0,0.0,0.0
CAM,2014,7,5,5,1.22632878856e-05,1.20563271605e-05
CAM,2014,8,0,0,0.0,0.0
CAM,2014,9,4,10,9.81063030847e-06,2.4112654321e-05
CAM,2014,10,0,1,0.0,2.4112654321e-06
CAM,2014,11,2,5,4.90531515424e-06,1.20563271605e-05
CAM,2014,12,9,3,2.20739181941e-05,7.2337962963e-06
CAM,2014,13,4,4,9.81063030847e-06,9.6450617284e-06
CAM,2014,14,8,3,1.96212606169e-05,7.2337962963e-06
CAM,2014,15,0,0,0.0,0.0
CAM,2014,16,8,9,1.96212606169e-05,2.17013888889e-05
CAM,2014,17,0,0,0.0,0.0
CAM,2014,18,0,0,0.0,0.0
CAM,2014,19,1,5,2.45265757712e-06,1.20563271605e-05
CAM,2014,20,2,4,4.90531515424e-06,9.6450617284e-06
CAM,2014,21,1,1,2.45265757712e-06,2.4112654321e-06
CAM,2014,22,4,3,9.81063030847e-06,7.2337962963e-06
CAM,2014,23,2,1,4.90531515424e-06,2.4112654321e-06
CAM,2014,24,0,0,0.0,0.0
CAM,2014,25,6,3,1.47159454627e-05,7.2337962963e-06
CAM,2014,26,9,8,2.20739181941e-05,1.92901234568e-05
CAM,2014,27,0,0,0.0,0.0
CAM,2014,28,13,13,3.18845485025e-05,3.13464506173e-05
CAM,2014,29,-5,-4,-1.22632878856e-05,-9.6450617284e-06
CAM,2014,30,12,6,2.94318909254e-05,1.44675925926e-05
CAM,2014,31,9,15,2.20739181941e-05,3.61689814815e-05
CAM,2014,32,7,3,1.71686030398e-05,7.2337962963e-06
CAM,2014,33,0,0,0.0,0.0
CAM,2014,34,8,-94,1.96212606169e-05,-0.000226658950617
CAM,2014,35,8,114,1.96212606169e-05,0.000274884259259
CAM,2014,36,11,8,2.69792333483e-05,1.92901234568e-05
CAM,2014,37,6,11,1.47159454627e-05,2.65239197531e-05
CAM,2014,38,0,0,0.0,0.0
CAM,2014,39,9,20,2.20739181941e-05,4.8225308642e-05
CAM,2014,40,0,0,0.0,0.0
CAM,2014,41,12,11,2.94318909254e-05,2.65239197531e-05
CAM,2014,42,0,0,0.0,0.0
CAM,2014,43,15,14,3.67898636568e-05,3.37577160494e-05
CAM,2014,44,5,4,1.22632878856e-05,9.6450617284e-06
CAM,2014,45,5,10,1.22632878856e-05,2.4112654321e-05
CAM,2014,46,0,0,0.0,0.0
CAM,2014,47,5,7,1.22632878856e-05,1.68788580247e-05
CAM,2014,48,1,0,2.45265757712e-06,0.0
CAM,2014,49,7,6,1.71686030398e-05,1.44675925926e-05
CAM,2014,50,9,4,2.20739181941e-05,9.6450617284e-06
CAM,2014,51,1,4,2.45265757712e-06,9.6450617284e-06
CAM,2014,52,0,0,0.0,0.0
CAM,2014,53,0,0,0.0,0.0
CAM,2015,1,0,0,0.0,0.0
CAM,2015,2,0,0,0.0,0.0
CAM,2015,3,6,6,1.47159454627e-05,1.44675925926e-05
CAM,2015,4,0,-2,0.0,-4.8225308642e-06
CAM,2015,5,1,4,2.45265757712e-06,9.6450617284e-06
CAM,2015,6,8,3,1.96212606169e-05,7.2337962963e-06
CAM,2015,7,0,0,0.0,0.0
CAM,2015,8,0,0,0.0,0.0
CAM,2015,9,5,4,1.22632878856e-05,9.6450617284e-06
CAM,2015,10,0,0,0.0,0.0
CAM,2015,11,0,0,0.0,0.0
CAM,2015,12,10,6,2.45265757712e-05,1.44675925926e-05
CAM,2015,13,2,1,4.90531515424e-06,2.4112654321e-06
CAM,2015,14,0,0,0.0,0.0
CAM,2015,15,3,4,7.35797273135e-06,9.6450617284e-06
CAM,2015,16,0,0,0.0,0.0
CAM,2015,17,6,6,1.47159454627e-05,1.44675925926e-05
CAM,2015,18,0,0,0.0,0.0
CAM,2015,19,2,6,4.90531515424e-06,1.44675925926e-05
CAM,2015,20,8,9,1.96212606169e-05,2.17013888889e-05
CAM,2015,21,0,0,0.0,0.0
CAM,2015,22,7,6,1.71686030398e-05,1.44675925926e-05
CAM,2015,23,6,3,1.47159454627e-05,7.2337962963e-06
CAM,2015,24,5,13,1.22632878856e-05,3.13464506173e-05
CAM,2015,25,0,0,0.0,0.0
CAM,2015,26,14,12,3.43372060796e-05,2.89351851852e-05
CAM,2015,27,11,11,2.69792333483e-05,2.65239197531e-05
CAM,2015,28,0,0,0.0,0.0
CAM,2015,29,12,25,2.94318909254e-05,6.02816358025e-05
CAM,2015,30,0,5,0.0,1.20563271605e-05
CAM,2015,31,0,0,0.0,0.0
CAM,2015,32,2,8,4.90531515424e-06,1.92901234568e-05
CAM,2015,33,0,0,0.0,0.0
CAM,2015,34,4,12,9.81063030847e-06,2.89351851852e-05
CAM,2015,35,6,10,1.47159454627e-05,2.4112654321e-05
CAM,2015,36,0,0,0.0,0.0
CAM,2015,37,0,0,0.0,0.0
CAM,2015,38,17,31,4.1695178811e-05,7.47492283951e-05
CAM,2015,39,2,9,4.90531515424e-06,2.17013888889e-05
CAM,2015,40,0,0,0.0,0.0
CAM,2015,41,7,5,1.71686030398e-05,1.20563271605e-05
CAM,2015,42,2,0,4.90531515424e-06,0.0
CAM,2015,43,0,0,0.0,0.0
CAM,2015,44,0,0,0.0,0.0
CAM,2015,45,10,7,2.45265757712e-05,1.68788580247e-05
CAM,2015,46,2,0,4.90531515424e-06,0.0
CAM,2015,47,3,2,7.35797273135e-06,4.8225308642e-06
CAM,2015,48,0,3,0.0,7.2337962963e-06
CAM,2015,49,0,0,0.0,0.0
CAM,2015,50,2,3,4.90531515424e-06,7.2337962963e-06
CAM,2015,51,0,0,0.0,0.0
CAM,2015,52,0,0,0.0,0.0
CAM,2016,1,0,0,0.0,0.0
CAM,2016,2,0,0,0.0,0.0
CAM,2016,3,0,1,0.0,2.4112654321e-06
CAM,2016,4,4,3,9.81063030847e-06,7.2337962963e-06
CAM,2016,5,4,7,9.81063030847e-06,1.68788580247e-05
CAM,2016,6,0,0,0.0,0.0
CAM,2016,7,7,14,1.71686030398e-05,3.37577160494e-05
CAM,2016,8,0,1,0.0,2.4112654321e-06
CAM,2016,9,2,1,4.90531515424e-06,2.4112654321e-06
CAM,2016,10,1,0,2.45265757712e-06,0.0
CAM,2016,11,0,0,0.0,0.0
CAM,2016,12,0,0,0.0,0.0
CAM,2016,13,0,1,0.0,2.4112654321e-06
CAM,2016,14,0,0,0.0,0.0
CAM,2016,15,0,0,0.0,0.0
CAM,2016,16,0,0,0.0,0.0
CAM,2016,17,0,0,0.0,0.0
CAM,2016,18,0,0,0.0,0.0
CAM,2016,19,0,0,0.0,0.0
CAM,2016,20,0,0,0.0,0.0
CAM,2016,21,0,2,0.0,4.8225308642e-06
CAM,2016,22,0,0,0.0,0.0
CAM,2016,23,0,0,0.0,0.0
CAM,2016,24,0,0,0.0,0.0
CAM,2016,25,0,0,0.0,0.0
COA,2008,1,0,0,0.0,0.0
COA,2008,2,0,0,0.0,0.0
COA,2008,3,0,0,0.0,0.0
COA,2008,4,0,0,0.0,0.0
COA,2008,5,0,0,0.0,0.0
COA,2008,6,0,0,0.0,0.0
COA,2008,7,0,0,0.0,0.0
COA,2008,8,0,0,0.0,0.0
COA,2008,9,0,0,0.0,0.0
COA,2008,10,0,0,0.0,0.0
COA,2008,11,0,0,0.0,0.0
COA,2008,12,0,0,0.0,0.0
COA,2008,13,0,0,0.0,0.0
COA,2008,14,0,0,0.0,0.0
COA,2008,15,0,0,0.0,0.0
COA,2008,16,0,0,0.0,0.0
COA,2008,17,0,0,0.0,0.0
COA,2008,18,0,0,0.0,0.0
COA,2008,19,0,0,0.0,0.0
COA,2008,20,0,0,0.0,0.0
COA,2008,21,0,0,0.0,0.0
COA,2008,22,0,0,0.0,0.0
COA,2008,23,0,0,0.0,0.0
COA,2008,24,0,0,0.0,0.0
COA,2008,25,0,0,0.0,0.0
COA,2008,26,0,0,0.0,0.0
COA,2008,27,0,1,0.0,7.2244208543e-07
COA,2008,28,0,0,0.0,0.0
COA,2008,29,0,0,0.0,0.0
COA,2008,30,0,0,0.0,0.0
COA,2008,31,0,0,0.0,0.0
COA,2008,32,0,0,0.0,0.0
COA,2008,33,0,0,0.0,0.0
COA,2008,34,0,0,0.0,0.0
COA,2008,35,1,0,7.3303195946e-07,0.0
COA,2008,36,0,0,0.0,0.0
COA,2008,37,0,0,0.0,0.0
COA,2008,38,0,0,0.0,0.0
COA,2008,39,1,2,7.3303195946e-07,1.44488417086e-06
COA,2008,40,0,0,0.0,0.0
COA,2008,41,5,5,3.6651597973e-06,3.61221042715e-06
COA,2008,42,2,0,1.46606391892e-06,0.0
COA,2008,43,0,0,0.0,0.0
COA,2008,44,0,2,0.0,1.44488417086e-06
COA,2008,45,0,0,0.0,0.0
COA,2008,46,0,0,0.0,0.0
COA,2008,47,0,0,0.0,0.0
COA,2008,48,3,0,2.19909587838e-06,0.0
COA,2008,49,0,0,0.0,0.0
COA,2008,50,4,1,2.93212783784e-06,7.2244208543e-07
COA,2008,51,0,0,0.0,0.0
COA,2008,52,0,0,0.0,0.0
COA,2008,53,0,0,0.0,0.0
COA,2009,1,0,0,0.0,0.0
COA,2009,2,0,0,0.0,0.0
COA,2009,3,0,0,0.0,0.0
COA,2009,4,0,0,0.0,0.0
COA,2009,5,0,0,0.0,0.0
COA,2009,6,0,0,0.0,0.0
COA,2009,7,0,0,0.0,0.0
COA,2009,8,0,0,0.0,0.0
COA,2009,9,0,0,0.0,0.0
COA,2009,10,0,0,0.0,0.0
COA,2009,11,0,0,0.0,0.0
COA,2009,12,0,0,0.0,0.0
COA,2009,13,0,0,0.0,0.0
COA,2009,14,0,0,0.0,0.0
COA,2009,15,0,0,0.0,0.0
COA,2009,16,0,0,0.0,0.0
COA,2009,17,0,0,0.0,0.0
COA,2009,18,0,0,0.0,0.0
COA,2009,19,0,0,0.0,0.0
COA,2009,20,0,0,0.0,0.0
COA,2009,21,0,0,0.0,0.0
COA,2009,22,0,0,0.0,0.0
COA,2009,23,0,0,0.0,0.0
COA,2009,24,0,0,0.0,0.0
COA,2009,25,0,0,0.0,0.0
COA,2009,26,0,0,0.0,0.0
COA,2009,27,0,0,0.0,0.0
COA,2009,28,0,0,0.0,0.0
COA,2009,29,0,0,0.0,0.0
COA,2009,30,0,0,0.0,0.0
COA,2009,31,0,0,0.0,0.0
COA,2009,32,0,0,0.0,0.0
COA,2009,33,0,0,0.0,0.0
COA,2009,34,2,3,1.46606391892e-06,2.16732625629e-06
COA,2009,35,1,7,7.3303195946e-07,5.05709459801e-06
COA,2009,36,0,0,0.0,0.0
COA,2009,37,0,0,0.0,0.0
COA,2009,38,0,0,0.0,0.0
COA,2009,39,0,0,0.0,0.0
COA,2009,40,0,0,0.0,0.0
COA,2009,41,10,7,7.3303195946e-06,5.05709459801e-06
COA,2009,42,1,5,7.3303195946e-07,3.61221042715e-06
COA,2009,43,14,15,1.02624474324e-05,1.08366312815e-05
COA,2009,44,21,25,1.53936711487e-05,1.80610521358e-05
COA,2009,45,0,0,0.0,0.0
COA,2009,46,0,0,0.0,0.0
COA,2009,47,29,29,2.12579268244e-05,2.09508204775e-05
COA,2009,48,4,0,2.93212783784e-06,0.0
COA,2009,49,1,1,7.3303195946e-07,7.2244208543e-07
COA,2009,50,0,97,0.0,7.00768822867e-05
COA,2009,51,0,0,0.0,0.0
COA,2009,52,5,-85,3.6651597973e-06,-6.14075772616e-05
COA,2010,1,0,0,0.0,0.0
COA,2010,2,0,0,0.0,0.0
COA,2010,3,0,0,0.0,0.0
COA,2010,4,0,0,0.0,0.0
COA,2010,5,0,0,0.0,0.0
COA,2010,6,0,0,0.0,0.0
COA,2010,7,0,0,0.0,0.0
COA,2010,8,0,0,0.0,0.0
COA,2010,9,0,0,0.0,0.0
COA,2010,10,0,0,0.0,0.0
COA,2010,11,0,0,0.0,0.0
COA,2010,12,0,0,0.0,0.0
COA,2010,13,0,0,0.0,0.0
COA,2010,14,0,0,0.0,0.0
COA,2010,15,1,0,7.3303195946e-07,0.0
COA,2010,16,0,0,0.0,0.0
COA,2010,17,0,0,0.0,0.0
COA,2010,18,0,0,0.0,0.0
COA,2010,19,0,0,0.0,0.0
COA,2010,20,0,0,0.0,0.0
COA,2010,21,0,0,0.0,0.0
COA,2010,22,0,0,0.0,0.0
COA,2010,23,0,0,0.0,0.0
COA,2010,24,0,0,0.0,0.0
COA,2010,25,0,0,0.0,0.0
COA,2010,26,0,0,0.0,0.0
COA,2010,27,0,0,0.0,0.0
COA,2010,28,0,0,0.0,0.0
COA,2010,29,0,0,0.0,0.0
COA,2010,30,0,0,0.0,0.0
COA,2010,31,0,0,0.0,0.0
COA,2010,32,3,1,2.19909587838e-06,7.2244208543e-07
COA,2010,33,0,0,0.0,0.0
COA,2010,34,1,2,7.3303195946e-07,1.44488417086e-06
COA,2010,35,0,0,0.0,0.0
COA,2010,36,0,0,0.0,0.0
COA,2010,37,3,3,2.19909587838e-06,2.16732625629e-06
COA,2010,38,3,3,2.19909587838e-06,2.16732625629e-06
COA,2010,39,3,1,2.19909587838e-06,7.2244208543e-07
COA,2010,40,0,0,0.0,0.0
COA,2010,41,0,0,0.0,0.0
COA,2010,42,3,2,2.19909587838e-06,1.44488417086e-06
COA,2010,43,0,0,0.0,0.0
COA,2010,44,0,0,0.0,0.0
COA,2010,45,0,0,0.0,0.0
COA,2010,46,8,9,5.86425567568e-06,6.50197876887e-06
COA,2010,47,0,0,0.0,0.0
COA,2010,48,0,0,0.0,0.0
COA,2010,49,0,0,0.0,0.0
COA,2010,50,5,4,3.6651597973e-06,2.88976834172e-06
COA,2010,51,0,0,0.0,0.0
COA,2010,52,0,0,0.0,0.0
COA,2011,1,0,0,0.0,0.0
COA,2011,2,0,0,0.0,0.0
COA,2011,3,0,0,0.0,0.0
COA,2011,4,0,0,0.0,0.0
COA,2011,5,0,0,0.0,0.0
COA,2011,6,0,0,0.0,0.0
COA,2011,7,0,0,0.0,0.0
COA,2011,8,1,0,7.3303195946e-07,0.0
COA,2011,9,0,0,0.0,0.0
COA,2011,10,0,0,0.0,0.0
COA,2011,11,0,0,0.0,0.0
COA,2011,12,0,0,0.0,0.0
COA,2011,13,1,0,7.3303195946e-07,0.0
COA,2011,14,0,0,0.0,0.0
COA,2011,15,0,0,0.0,0.0
COA,2011,16,0,0,0.0,0.0
COA,2011,17,0,0,0.0,0.0
COA,2011,18,0,0,0.0,0.0
COA,2011,19,0,0,0.0,0.0
COA,2011,20,0,1,0.0,7.2244208543e-07
COA,2011,21,0,0,0.0,0.0
COA,2011,22,0,0,0.0,0.0
COA,2011,23,0,0,0.0,0.0
COA,2011,24,0,2,0.0,1.44488417086e-06
COA,2011,25,0,0,0.0,0.0
COA,2011,26,0,2,0.0,1.44488417086e-06
COA,2011,27,0,0,0.0,0.0
COA,2011,28,0,0,0.0,0.0
COA,2011,29,0,0,0.0,0.0
COA,2011,30,0,0,0.0,0.0
COA,2011,31,0,0,0.0,0.0
COA,2011,32,0,1,0.0,7.2244208543e-07
COA,2011,33,0,0,0.0,0.0
COA,2011,34,0,4,0.0,2.88976834172e-06
COA,2011,35,1,0,7.3303195946e-07,0.0
COA,2011,36,0,0,0.0,0.0
COA,2011,37,2,4,1.46606391892e-06,2.88976834172e-06
COA,2011,38,4,1,2.93212783784e-06,7.2244208543e-07
COA,2011,39,8,13,5.86425567568e-06,9.39174711059e-06
COA,2011,40,0,3,0.0,2.16732625629e-06
COA,2011,41,16,25,1.17285113514e-05,1.80610521358e-05
COA,2011,42,46,58,3.37194701352e-05,4.1901640955e-05
COA,2011,43,42,52,3.07873422973e-05,3.75669884424e-05
COA,2011,44,42,78,3.07873422973e-05,5.63504826636e-05
COA,2011,45,62,73,4.54479814865e-05,5.27382722364e-05
COA,2011,46,51,48,3.73846299325e-05,3.46772201007e-05
COA,2011,47,54,61,3.95837258109e-05,4.40689672112e-05
COA,2011,48,37,52,2.71221825e-05,3.75669884424e-05
COA,2011,49,11,9,8.06335155406e-06,6.50197876887e-06
COA,2011,50,1,1,7.3303195946e-07,7.2244208543e-07
COA,2011,51,0,0,0.0,0.0
COA,2011,52,0,0,0.0,0.0
COA,2012,1,0,0,0.0,0.0
COA,2012,2,0,0,0.0,0.0
COA,2012,3,0,0,0.0,0.0
COA,2012,4,0,0,0.0,0.0
COA,2012,5,0,0,0.0,0.0
COA,2012,6,0,0,0.0,0.0
COA,2012,7,0,0,0.0,0.0
COA,2012,8,0,0,0.0,0.0
COA,2012,9,0,0,0.0,0.0
COA,2012,10,0,0,0.0,0.0
COA,2012,11,0,0,0.0,0.0
COA,2012,12,0,0,0.0,0.0
COA,2012,13,0,0,0.0,0.0
COA,2012,14,0,0,0.0,0.0
COA,2012,15,0,0,0.0,0.0
COA,2012,16,0,0,0.0,0.0
COA,2012,17,0,0,0.0,0.0
COA,2012,18,0,0,0.0,0.0
COA,2012,19,0,0,0.0,0.0
COA,2012,20,0,0,0.0,0.0
COA,2012,21,0,0,0.0,0.0
COA,2012,22,0,0,0.0,0.0
COA,2012,23,0,0,0.0,0.0
COA,2012,24,0,0,0.0,0.0
COA,2012,25,0,0,0.0,0.0
COA,2012,26,0,0,0.0,0.0
COA,2012,27,0,0,0.0,0.0
COA,2012,28,1,0,7.3303195946e-07,0.0
COA,2012,29,0,0,0.0,0.0
COA,2012,30,0,1,0.0,7.2244208543e-07
COA,2012,31,0,0,0.0,0.0
COA,2012,32,0,0,0.0,0.0
COA,2012,33,0,0,0.0,0.0
COA,2012,34,0,0,0.0,0.0
COA,2012,35,1,2,7.3303195946e-07,1.44488417086e-06
COA,2012,36,0,0,0.0,0.0
COA,2012,37,8,14,5.86425567568e-06,1.0114189196e-05
COA,2012,38,0,0,0.0,0.0
COA,2012,39,8,4,5.86425567568e-06,2.88976834172e-06
COA,2012,40,2,4,1.46606391892e-06,2.88976834172e-06
COA,2012,41,0,0,0.0,0.0
COA,2012,42,0,0,0.0,0.0
COA,2012,43,0,2,0.0,1.44488417086e-06
COA,2012,44,4,10,2.93212783784e-06,7.2244208543e-06
COA,2012,45,1,2,7.3303195946e-07,1.44488417086e-06
COA,2012,46,0,0,0.0,0.0
COA,2012,47,0,0,0.0,0.0
COA,2012,48,0,0,0.0,0.0
COA,2012,49,12,17,8.79638351352e-06,1.22815154523e-05
COA,2012,50,0,0,0.0,0.0
COA,2012,51,1,2,7.3303195946e-07,1.44488417086e-06
COA,2012,52,0,0,0.0,0.0
COA,2013,1,0,0,0.0,0.0
COA,2013,2,0,0,0.0,0.0
COA,2013,3,0,0,0.0,0.0
COA,2013,4,0,0,0.0,0.0
COA,2013,5,0,0,0.0,0.0
COA,2013,6,0,0,0.0,0.0
COA,2013,7,0,0,0.0,0.0
COA,2013,8,1,0,7.3303195946e-07,0.0
COA,2013,9,0,0,0.0,0.0
COA,2013,10,0,0,0.0,0.0
COA,2013,11,0,0,0.0,0.0
COA,2013,12,0,0,0.0,0.0
COA,2013,13,1,0,7.3303195946e-07,0.0
COA,2013,14,0,0,0.0,0.0
COA,2013,15,0,0,0.0,0.0
COA,2013,16,0,0,0.0,0.0
COA,2013,17,0,0,0.0,0.0
COA,2013,18,0,0,0.0,0.0
COA,2013,19,0,0,0.0,0.0
COA,2013,20,0,1,0.0,7.2244208543e-07
COA,2013,21,0,0,0.0,0.0
COA,2013,22,0,0,0.0,0.0
COA,2013,23,0,0,0.0,0.0
COA,2013,24,0,2,0.0,1.44488417086e-06
COA,2013,25,0,0,0.0,0.0
COA,2013,26,0,2,0.0,1.44488417086e-06
COA,2013,27,0,0,0.0,0.0
COA,2013,28,0,0,0.0,0.0
COA,2013,29,0,0,0.0,0.0
COA,2013,30,0,0,0.0,0.0
COA,2013,31,0,0,0.0,0.0
COA,2013,32,0,1,0.0,7.2244208543e-07
COA,2013,33,0,0,0.0,0.0
COA,2013,34,0,4,0.0,2.88976834172e-06
COA,2013,35,1,0,7.3303195946e-07,0.0
COA,2013,36,0,0,0.0,0.0
COA,2013,37,2,4,1.46606391892e-06,2.88976834172e-06
COA,2013,38,4,1,2.93212783784e-06,7.2244208543e-07
COA,2013,39,8,13,5.86425567568e-06,9.39174711059e-06
COA,2013,40,0,3,0.0,2.16732625629e-06
COA,2013,41,16,25,1.17285113514e-05,1.80610521358e-05
COA,2013,42,46,58,3.37194701352e-05,4.1901640955e-05
COA,2013,43,42,52,3.07873422973e-05,3.75669884424e-05
COA,2013,44,42,78,3.07873422973e-05,5.63504826636e-05
COA,2013,45,62,73,4.54479814865e-05,5.27382722364e-05
COA,2013,46,51,48,3.73846299325e-05,3.46772201007e-05
COA,2013,47,54,61,3.95837258109e-05,4.40689672112e-05
COA,2013,48,37,52,2.71221825e-05,3.75669884424e-05
COA,2013,49,11,9,8.06335155406e-06,6.50197876887e-06
COA,2013,50,1,1,7.3303195946e-07,7.2244208543e-07
COA,2013,51,0,0,0.0,0.0
COA,2013,52,0,0,0.0,0.0
COA,2014,1,0,0,0.0,0.0
COA,2014,2,0,0,0.0,0.0
COA,2014,3,0,0,0.0,0.0
COA,2014,4,0,0,0.0,0.0
COA,2014,5,0,0,0.0,0.0
